cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,ncpm0x5,tpsize,mcpm4x0,fanspd,mcpm10,mcpm10_aqi,mcpm1x0,ncpm4x0,ncpm10,mcpm2x5_aqi,mcpm2x5,ncpm1x0,ncpm2x5,rh_percent,temp_c,device_id,device_name
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T08:01:58.237Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 08:00:57+00:00,45.0,0.44,5.0,6013.0,5.0,5.0,5.0,52.0,52.0,21.0,5.0,51.0,52.0,78.0,20.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T09:01:58.261Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 09:00:57+00:00,51.0,0.48,6.0,6012.0,6.0,6.0,6.0,59.0,59.0,25.0,6.0,58.0,59.0,78.0,20.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T10:01:58.275Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 10:00:57+00:00,72.0,0.51,9.0,6010.0,9.0,8.0,8.0,84.0,84.0,38.0,9.0,83.0,84.0,78.0,20.2,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T11:01:58.291Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 11:00:57+00:00,67.0,0.5,8.0,6013.0,8.0,7.0,7.0,78.0,78.0,33.0,8.0,77.0,78.0,78.0,20.7,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T12:01:58.298Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 12:00:57+00:00,99.0,0.52,12.0,6012.0,12.0,11.0,11.0,115.0,115.0,50.0,12.0,114.0,115.0,77.0,21.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T13:01:58.31Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 13:00:57+00:00,117.0,0.49,14.0,6014.0,14.0,13.0,13.0,134.0,134.0,55.0,14.0,134.0,134.0,77.0,22.3,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T14:01:58.332Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 14:00:57+00:00,123.0,0.44,15.0,6014.0,15.0,14.0,14.0,141.0,141.0,57.0,15.0,141.0,141.0,76.0,23.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T15:01:58.372Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 15:00:57+00:00,127.0,0.42,15.0,6013.0,15.0,14.0,15.0,146.0,146.0,57.0,15.0,145.0,146.0,74.0,25.3,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T16:01:58.362Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 16:00:57+00:00,124.0,0.42,15.0,6014.0,15.0,14.0,14.0,142.0,142.0,57.0,15.0,142.0,142.0,70.0,26.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T17:01:58.384Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 17:00:57+00:00,94.0,0.4,12.0,6014.0,12.0,11.0,11.0,108.0,108.0,50.0,12.0,108.0,108.0,66.0,30.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T18:01:58.423Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 18:00:57+00:00,78.0,0.39,10.0,6014.0,10.0,9.0,10.0,90.0,90.0,42.0,10.0,90.0,90.0,56.0,36.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T19:01:58.445Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 19:00:57+00:00,79.0,0.39,10.0,6008.0,10.0,9.0,10.0,91.0,91.0,42.0,10.0,91.0,91.0,57.0,34.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T20:01:58.458Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 20:00:57+00:00,62.0,0.38,8.0,6000.0,8.0,7.0,7.0,71.0,71.0,33.0,8.0,71.0,71.0,61.0,32.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T21:01:58.466Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 21:00:57+00:00,58.0,0.37,8.0,5996.0,8.0,7.0,7.0,67.0,67.0,33.0,8.0,67.0,67.0,58.0,33.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T22:01:58.508Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 22:00:57+00:00,54.0,0.39,7.0,6010.0,7.0,6.0,7.0,62.0,62.0,29.0,7.0,61.0,62.0,58.0,32.7,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-15T23:01:58.522Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-15 23:00:57+00:00,47.0,0.37,6.0,5990.0,6.0,6.0,6.0,54.0,54.0,25.0,6.0,54.0,54.0,57.0,32.2,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T00:01:58.543Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 00:00:57+00:00,52.0,0.38,6.0,6000.0,6.0,6.0,6.0,59.0,59.0,25.0,6.0,59.0,59.0,63.0,29.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T01:01:58.563Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 01:00:57+00:00,52.0,0.38,6.0,5996.0,6.0,6.0,6.0,60.0,60.0,25.0,6.0,60.0,60.0,66.0,27.3,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T02:01:58.584Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 02:00:57+00:00,62.0,0.37,8.0,5997.0,8.0,7.0,7.0,72.0,72.0,33.0,8.0,71.0,72.0,69.0,26.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T03:02:00.622Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 03:01:00+00:00,61.0,0.38,7.0,6004.0,7.0,6.0,7.0,70.0,70.0,29.0,7.0,70.0,70.0,71.0,25.5,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T04:01:00.607Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 04:00:00+00:00,70.0,0.39,8.0,6001.0,8.0,7.0,8.0,81.0,81.0,33.0,8.0,80.0,81.0,72.0,24.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T05:01:00.632Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 05:00:00+00:00,76.0,0.4,9.0,6002.0,9.0,8.0,9.0,87.0,87.0,38.0,9.0,87.0,87.0,72.0,24.6,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T06:01:00.647Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 06:00:00+00:00,75.0,0.4,9.0,5995.0,9.0,8.0,9.0,87.0,87.0,38.0,9.0,86.0,87.0,73.0,24.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T07:01:00.67Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 07:00:00+00:00,81.0,0.39,10.0,6000.0,10.0,9.0,9.0,93.0,93.0,42.0,10.0,93.0,93.0,74.0,23.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T08:01:00.68Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 08:00:00+00:00,87.0,0.39,10.0,5997.0,10.0,9.0,10.0,100.0,100.0,42.0,10.0,100.0,100.0,75.0,22.7,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T09:01:00.696Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 09:00:00+00:00,86.0,0.4,10.0,6003.0,10.0,9.0,10.0,99.0,99.0,42.0,10.0,99.0,99.0,76.0,22.9,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T10:01:00.721Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 10:00:00+00:00,93.0,0.4,11.0,6004.0,11.0,10.0,10.0,107.0,107.0,46.0,11.0,107.0,107.0,76.0,22.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T11:01:00.736Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 11:00:00+00:00,90.0,0.4,11.0,6011.0,11.0,10.0,10.0,103.0,103.0,46.0,11.0,103.0,103.0,75.0,23.3,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T12:01:00.749Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 12:00:00+00:00,81.0,0.38,10.0,6008.0,10.0,9.0,9.0,93.0,93.0,42.0,10.0,92.0,93.0,72.0,25.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T13:01:00.766Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 13:00:00+00:00,76.0,0.38,9.0,6013.0,9.0,8.0,9.0,87.0,87.0,38.0,9.0,87.0,87.0,69.0,26.9,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T14:01:00.771Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 14:00:00+00:00,69.0,0.37,9.0,6013.0,9.0,8.0,8.0,79.0,79.0,38.0,9.0,79.0,79.0,68.0,28.9,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T15:01:00.807Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 15:00:00+00:00,67.0,0.38,9.0,6013.0,9.0,8.0,8.0,77.0,77.0,38.0,9.0,77.0,77.0,63.0,31.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T16:01:00.845Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 16:00:00+00:00,71.0,0.38,9.0,6013.0,9.0,8.0,9.0,81.0,81.0,38.0,9.0,81.0,81.0,59.0,32.5,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T17:01:00.855Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 17:00:00+00:00,72.0,0.39,9.0,6011.0,9.0,8.0,9.0,83.0,83.0,38.0,9.0,83.0,83.0,56.0,33.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T18:01:00.876Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 18:00:00+00:00,69.0,0.4,9.0,6008.0,9.0,8.0,8.0,79.0,79.0,38.0,9.0,79.0,79.0,57.0,34.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T19:01:00.903Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 19:00:00+00:00,70.0,0.41,9.0,5997.0,9.0,8.0,9.0,81.0,81.0,38.0,9.0,80.0,81.0,60.0,32.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T20:01:00.913Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 20:00:00+00:00,74.0,0.38,9.0,6009.0,9.0,8.0,9.0,85.0,85.0,38.0,9.0,85.0,85.0,63.0,32.5,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T21:01:00.932Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 21:00:00+00:00,69.0,0.39,9.0,5991.0,9.0,8.0,8.0,79.0,79.0,38.0,9.0,79.0,79.0,62.0,32.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T22:01:00.97Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 22:00:00+00:00,77.0,0.39,10.0,6003.0,10.0,9.0,9.0,89.0,89.0,42.0,10.0,89.0,89.0,64.0,31.5,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-16T23:01:00.99Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-16 23:00:00+00:00,35.0,0.41,4.0,5992.0,4.0,4.0,4.0,40.0,40.0,17.0,4.0,40.0,40.0,59.0,28.6,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T00:01:01.017Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 00:00:00+00:00,43.0,0.41,5.0,6000.0,5.0,5.0,5.0,50.0,50.0,21.0,5.0,50.0,50.0,63.0,27.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T01:01:01.021Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 01:00:00+00:00,40.0,0.41,5.0,5995.0,5.0,5.0,5.0,46.0,46.0,21.0,5.0,46.0,46.0,65.0,26.2,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T02:01:01.029Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 02:00:00+00:00,46.0,0.42,6.0,5995.0,6.0,6.0,5.0,53.0,53.0,25.0,6.0,53.0,53.0,68.0,25.0,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T03:01:01.045Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 03:00:00+00:00,54.0,0.41,6.0,6009.0,6.0,6.0,6.0,62.0,62.0,25.0,6.0,62.0,62.0,70.0,24.7,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T04:01:01.069Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 04:00:00+00:00,52.0,0.44,6.0,6007.0,6.0,6.0,6.0,60.0,60.0,25.0,6.0,60.0,60.0,70.0,24.6,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T05:01:01.08Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 05:00:00+00:00,49.0,0.41,6.0,6004.0,6.0,6.0,6.0,57.0,57.0,25.0,6.0,57.0,57.0,71.0,24.5,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T06:01:01.095Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 06:00:00+00:00,62.0,0.41,7.0,6009.0,7.0,6.0,7.0,71.0,71.0,29.0,7.0,71.0,71.0,72.0,24.6,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T07:01:01.114Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 07:00:00+00:00,71.0,0.42,8.0,6002.0,8.0,7.0,8.0,81.0,81.0,33.0,8.0,81.0,81.0,74.0,24.5,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T08:01:01.172Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 08:00:00+00:00,99.0,0.4,12.0,6004.0,12.0,11.0,11.0,114.0,114.0,50.0,12.0,113.0,114.0,75.0,25.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T09:01:01.147Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 09:00:00+00:00,94.0,0.4,11.0,6005.0,11.0,10.0,11.0,108.0,108.0,46.0,11.0,108.0,108.0,75.0,25.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T10:01:01.174Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 10:00:00+00:00,95.0,0.41,12.0,5998.0,12.0,11.0,11.0,110.0,110.0,50.0,12.0,109.0,110.0,75.0,25.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T11:01:01.185Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 11:00:00+00:00,16.0,0.45,2.0,5999.0,2.0,2.0,2.0,19.0,19.0,8.0,2.0,19.0,19.0,63.0,23.9,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T12:01:01.223Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 12:00:00+00:00,15.0,0.44,2.0,6000.0,2.0,2.0,2.0,17.0,17.0,8.0,2.0,17.0,17.0,65.0,23.7,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T13:01:01.217Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 13:00:00+00:00,11.0,0.42,1.0,6009.0,1.0,1.0,1.0,12.0,12.0,4.0,1.0,12.0,12.0,66.0,23.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T14:01:01.234Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 14:00:00+00:00,13.0,0.43,2.0,5999.0,2.0,2.0,1.0,15.0,15.0,8.0,2.0,15.0,15.0,65.0,23.8,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T15:01:01.256Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 15:00:00+00:00,10.0,0.46,1.0,6010.0,1.0,1.0,1.0,11.0,11.0,4.0,1.0,11.0,11.0,69.0,23.3,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T16:01:01.267Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 16:00:00+00:00,11.0,0.46,1.0,6011.0,1.0,1.0,1.0,13.0,13.0,4.0,1.0,13.0,13.0,61.0,28.1,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T17:01:01.298Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 17:00:00+00:00,10.0,0.44,1.0,5998.0,1.0,1.0,1.0,11.0,11.0,4.0,1.0,11.0,11.0,57.0,30.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T18:01:01.315Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 18:00:00+00:00,10.0,0.41,1.0,6013.0,1.0,1.0,1.0,11.0,11.0,4.0,1.0,11.0,11.0,47.0,36.9,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T19:01:01.34Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 19:00:00+00:00,13.0,0.41,2.0,6012.0,2.0,2.0,2.0,15.0,15.0,8.0,2.0,15.0,15.0,47.0,38.4,d0930cvoovhpfm35n49g,BS-13
csghurush10fmp9n6tv0,d0930cvoovhpfm35n49g,2025-05-17T20:01:01.369Z,"{'friendly_name': 'BS-13', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99953946, 'longitude': -78.91670978}}",8143,81432433003,[],0,2025-05-17 20:00:00+00:00,15.0,0.41,2.0,6014.0,2.0,2.0,2.0,17.0,17.0,8.0,2.0,17.0,17.0,47.0,37.4,d0930cvoovhpfm35n49g,BS-13
